,label,A1BG,ABCC6P1,ACCSL,ACTL8,AFMID,AKR1C3,ALDH1A1,ALOX15,AMBN,ANKRD37,ANXA1,APOA1,APOA2,APOC3,APOE,ARGFX,ARL4D,AURKC,B2M,B3GNT2,BAG4,BAMBI,BCAR4,BCL2L10,BECN1P1,BIK,BMP15,BMP2,BMP6,BOD1,BTG4,BUB1,BUB1B,C11orf40,C1orf64,C3orf56,C6orf52,C8orf12,CA4,CALB2,CASC11,CASC5,CCDC147,CCDC27,CCNA1,CCNO,CCR7,CCR8,CD48,CDKN1A,CDKN1C,CDKN2AIP,CDR1,CFD,CGA,CGB,CGB5,CGB8,CHAC1,CHGA,CHMP4B,CIART,CLDN10,CLEC4E,CNNM2,COL4A1,COX4I2,CRABP1,CSAG1,CST1,CTGF,CTRB2,CTSE,CUL2,CXorf67,CYP19A1,CYP1A1,CYP1B1,CYP26A1,CYR61,DBR1,DCDC2,DDIT3,DDIT4,DEFB1,DEFB124,DEGS2,DERL3,DHRS3,DLEU7,DNAJB1,DNMT1,DPPA5,DPRX,DUXA,EBLN1,EID3,EIF4E1B,ELANE,ENG,EPN2-IT1,EPS8L1,ERVFRD-1,ETNPPL,EXOC3L2,FABP7,FAM13A,FAM151A,FAM162B,FAM19A4,FAM220A,FAM46C,FAM64A,FBP1,FBXO22-AS1,FBXO5,FBXW12,FGF14,FIGLA,FLJ20518.uid_5146,FNDC4,FOLR4,FOS,FOXD3-AS1,FOXR1,FRZB,FUT3,GABRR3,GADD45B,GAGE12J,GAGE2A.uid_12821,GAGE2B,GAST,GCM1,GCNT3,GDF15,GDF3,GDF9,GIP,GJA5,GNRH2,GPHA2,GPHB5,GPR143,GPX2,GSC,GTF2A1L,GUCA2A,GYPC,H19,H1FOO,HABP2,HAND1,HAS2,HBZ,HDC,HERC6,HHLA2,HIPK3,HIST1H1A,HIST1H2AA,HIST1H2AC,HIST1H2AH,HIST1H2AI,HIST1H2AL,HIST1H2AM,HIST1H2BB,HIST1H2BC,HIST1H2BD,HIST1H2BG,HIST1H2BH,HIST1H2BJ,HIST1H2BK,HIST1H3A,HIST1H3C,HIST1H3G,HIST1H3J,HIST1H4B,HIST1H4F,HIST1H4H,HIST2H2BE,HIST3H2A,HIST3H3,HNRNPCL1,HNRNPCL2,HOPX,HOXA7,HSD3B1,HSF2BP,HSPA1A,HSPA1B,HSPA1L,HSPA6,HSPB1,HSPB8,HYLS1,ID2,ID3,IER3,IFI16,IFI6,IFITM1,IFITM3,IGFBP3,IL17B,KCNK9,KHDC1,KHDC3L,KLF17,KLK11,KPNA7,KRT23,KRT7,LARP6,LBH,LEFTY1,LEFTY2,LEUTX,LGALS1,LGALS16,LGALS2,LGALS3,LGALS3BP,LINC00324,LINC00458,LINC00948,LINC01118,LOC100506790,LOC100507420.uid_10773,LOC100996324,LOC101927258,LOC101928559,LOC101928736,LOC101928769,LOC101929524,LOC256880,LOC283299,LOC649330,LRRTM4,LYPD2,MAD2L1BP,MAGEA12,MAGEA4,MAP3K7CL,MBD3L2,MBD3L3,MBD3L5,MEG3,MFSD2A,MIER1,MIR1248,MIR205HG,MIR27B,MIR30A,MIR3648,MIR3651,MIR367,MIR371A,MIR371B,MIR374B,MIR4427,MIR4472-2,MIR5087,MIR614,MIR6516,MIR663A,MIR6775,MIR6777,MIR7703,MIR8079,MIRLET7I,MIXL1,MLF1,MLN,MMP2,MPC1L,MRGPRX1,MROH1,MSH5.uid_7872,MSRA,MT1B,MT1E,MT1F,MT1G,MT1H,MT1HL1,MT1X,MT2A,MTRNR2L1,MUC15,MYL4,NANOGNB,NEFM,NLRP11,NLRP13,NLRP4,NLRP5,NLRP9,NMU,NODAL,NOVA1,NPM2,NPPB,NRGN,NSG1,NUPR1,OLFML3,OOEP,OOSP2,OTX2,OXT,P2RX5,PABPN1L,PADI6,PAGE4,PAGE5,PARL,PATL2,PCP4L1,PDCD4,PDE8B,PDGFRA,PDLIM2,PDPN,PGC,PGF,PIM2,PITX2,PLAU,PLEK2,PMAIP1,PPAP2C,PPIAP30,PPP1R14A,PRAMEF1,PRAMEF11,PRAMEF12,PRAMEF2,PRAMEF4,PRAMEF6.uid_854,PRPH,PRR15,PRR9,PRSS3,PSORS1C2,PTTG1,PTTG2,PTTG3P,PYCARD,RARRES2,RBP7,REC114,RFPL1,RFPL2,RFPL4A,RFPL4AL1,RFPL4B,RGS13,RGS2,RHEBL1,RHOXF1,RIIAD1,RMRP,RNASE1,RNASEK.uid_21279,RND1,RNF11,RNF122,RNF168,RNU11,RNU12,RNU4ATAC,RNVU1-19.uid_1705,RNVU1-8,RPL10L,RPPH1,RPS7P5,RSPO3,RSRP1,S100P,SAA1,SAT1,SCARNA2,SCARNA22,SCARNA5,SDC1,SELM,SERPINB9,SERPINF1,SERPINH1,SERTAD1,SERTAD3,SIAH1,SLC16A6,SLC34A2,SLC3A1,SLC40A1,SLC6A5,SLC6A8,SLC7A6OS,SMPDL3B,SNAPC2,SNAR-D,SNAR-F,SNAR-G1,SNAR-H,SNAR-I,SNORA12,SNORA23,SNORA2B,SNORA44,SNORA46,SNORA48,SNORA51,SNORA74B,SNORA80E,SNORD114-13,SNORD114-3,SNORD124,SNORD35A,SNORD43,SNORD46,SNORD50A,SNORD83A,SOX15,SOX17,SPATA25,SPDYC,SPINK7,SPP1,SQRDL,SSTR5-AS1,STMN2,SVOPL,TAAR5,TCL1A,TCL1B,TDGF1,TDH,TEX19,TEX37,TFF1,TKTL1,TLE6,TMEM160,TNNI3,TOPORS,TPRX1,TPRXL,TREM1,TRH,TRIM77,TUBA3E,TUBA4A,TUBA4B,TUBB8,TUBBP5,UBXN11,UCHL1,UNC13C,USP2,UTF1,VENTX,VGLL1,VMO1,VTRNA1-1,VTRNA1-3,WDR47,WEE2,WFDC2,XAGE3,YPEL5,ZAR1L,ZC2HC1B,ZFR2,ZIM3,ZMAT5,ZNF280A,ZNF280B,ZNF302,ZNF394,ZNF597,ZNF679,ZNF735P,ZP1,ZP2,ZP3,ZP4,ZSCAN4,ZSCAN5B
E5.40.3298,5,60,0,0,0,211,0,6,0,300,0,0,0,0,146,523,105,4371,326,528,186,255,164,0,0,0,186,0,1898,397,85,0,4254,103,0,0,0,0,0,2,0,0,295,0,1,80,238,0,420,0,0,0,126,134,28,0,0,0,0,0,144,96,0,19968,1,0,2215,0,0,0,0,465,0,1,922,0,0,2,466,311,1,9,0,563,1007,86,0,0,157,557,0,3624,337,1615,0,0,0,0,0,0,0,0,0,0,23,0,43,0,1502,323,0,0,319,21,218,0,316,0,0,0,0,70,0,453,70,2349,0,0,0,620,715,1161,200,0,177,88,1084,148,265,0,4910,0,0,0,0,3919,350,0,0,321,0,0,0,448,414,0,0,10,0,628,0,0,1,105,27,1,0,0,45,193,0,97,72,0,124,175,204,0,1,0,0,0,0,0,0,0,0,0,0,134,0,24,0,0,88,0,56,230,595,96,3030,0,4252,1421,0,0,0,1,0,1,0,0,0,374,311,2313,992,0,0,754,0,0,0,502,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,990,0,0,25,0,0,0,650,0,698,0,0,0,0,2,1,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,1,117,0,6892,127,0,150,1,0,0,0,0,176,0,0,1330,56,266,13,0,213,0,0,0,0,0,81,133,4,2,0,258,106,0,0,0,160,0,902,613,0,0,0,0,635,2002,0,1,27,2,21676,0,198,0,689,4547,0,0,0,1646,0,0,3756,0,0,0,0,0,0,51,0,0,208,718,2270,35,269,0,196,0,0,0,0,0,0,2,0,424,1,0,0,169,480,0,0,659,0,849,0,63,14,38,10,3,0,0,0,1196,525,0,1916,0,29,10,0,0,282,0,1555,156,1308,117,0,42,0,0,0,1461,277,0,314,109,230,1036,3108,828,0,0,1,0,0,143,48,0,0,0,0,0,54,12,71,28,0,1588,114,0,0,0,0,0,0,0,121,7,0,16,255,220,0,129,0,11669,21,51,0,1254,0,0,0,0,0,0,2,1,0,0,1041,0,0,338,0,308,292,0,0,0,729,240,0,500,912,1,0,0,0,112,0,7,0,794,0,0,0,0,43,19,0,0,0
E5.40.3287,5,0,0,0,65,0,0,18,0,0,0,0,0,30,0,71,207,566,74,13,88,159,107,0,0,0,0,0,126,40,1,0,1020,64,14,55,0,0,34,0,0,0,57,0,0,0,0,0,164,0,0,36,44,0,0,0,4,0,0,0,109,0,0,153,0,0,6,0,0,0,0,2,0,0,77,0,0,124,303,0,0,47,0,192,192,0,14,0,36,165,0,725,106,548,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2251,33,0,112,6,1092,740,1,15,1,0,0,0,0,0,129,0,561,0,0,0,74,108,184,35,0,463,0,151,976,16,0,0,0,0,0,0,948,45,0,0,41,0,0,0,5,15,0,0,0,0,5,20,0,36,29,0,0,0,0,0,25,1,0,19,0,52,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,23,0,0,0,11,0,472,28,290,0,1579,4,3098,1659,0,0,0,1,0,323,0,0,0,93,11,392,46,0,0,227,0,54,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,383,0,206,0,0,0,0,550,0,139,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,31,439,187,0,0,13,0,0,0,0,0,0,4,3,180,0,52,0,0,35,1,0,0,0,0,60,1,194,0,0,0,24,0,0,391,19,11,57,550,0,0,0,0,141,241,0,0,84,1,542,0,0,0,0,1095,0,94,0,1,0,0,267,0,0,0,0,0,0,0,0,0,109,332,601,11,70,0,0,0,0,0,0,0,0,0,0,31,119,0,0,75,175,7,0,24,0,148,0,0,3,0,0,0,0,0,0,185,0,0,276,0,8,0,0,0,610,0,80,0,479,76,0,14,3,0,0,187,49,0,0,0,2,130,22,33,0,0,0,9,0,28,0,0,0,0,0,0,3,3,12,1,7,86,0,0,0,0,158,0,0,0,41,0,0,144,466,8,0,0,0,1342,0,16,0,75,0,0,0,0,0,42,0,0,0,0,105,0,0,0,48,209,0,0,0,2,77,0,0,45,46,0,0,0,0,108,51,6,106,134,1,0,0,0,0,0,0,0,0
E5.40.3286,5,0,0,0,0,151,0,0,0,0,2,0,0,211,0,139,1345,3492,101,158,0,439,471,0,0,0,100,0,124,0,45,0,1849,38,2,55,0,0,0,0,0,0,67,0,0,0,0,0,255,0,312,149,382,53,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,56,141,0,346,403,0,0,2,1035,0,0,190,0,273,931,0,0,0,0,476,0,1708,273,2797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3377,3,0,0,290,606,678,0,263,0,0,0,0,0,0,2,59,858,0,0,0,0,140,350,33,0,298,0,25,2811,45,28,0,0,0,0,0,3890,57,0,0,81,0,0,0,0,0,0,0,1,0,218,0,0,14,47,0,0,0,20,40,0,0,0,36,60,0,0,0,0,20,0,0,14,0,0,0,1,31,0,0,1,1,27,0,0,320,0,259,124,125,162,1617,1,7281,2347,0,0,0,70,21,275,0,0,0,29,0,11,76,0,0,517,0,41,0,1,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,519,0,184,0,0,0,0,1518,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,2868,0,0,0,1,0,0,0,0,27,0,0,662,42,69,0,0,114,0,0,0,0,1,68,19,823,0,0,0,13,0,0,52,91,0,91,653,0,0,0,0,208,958,0,97,63,2,938,0,152,0,0,4063,94,207,0,193,0,33,604,0,0,0,0,0,0,0,0,0,81,741,1462,17,163,59,0,39,0,0,0,0,0,0,0,259,96,0,0,41,0,0,0,140,5,400,0,0,11,0,3,60,0,0,0,261,1,0,3163,0,0,0,0,0,93,0,515,218,885,183,0,0,0,0,0,418,138,0,0,0,0,490,50,128,0,0,0,0,0,0,18,0,27,0,0,0,24,0,0,9,14,1501,0,0,0,0,0,0,1,0,77,1,92,101,1655,20,0,0,0,252,0,67,0,220,0,0,0,0,0,66,1,1,0,0,128,0,0,221,94,2293,78,0,0,0,621,0,0,26,418,0,0,0,0,110,18,0,0,330,0,0,0,0,0,0,0,0,0
E5.40.3279,5,0,0,0,0,142,0,0,0,0,0,0,0,252,0,0,1,1668,0,0,91,83,52,0,0,0,0,0,1,0,26,0,589,151,0,0,0,0,0,0,0,0,28,0,0,12,0,0,0,0,0,1,1,11,0,0,0,0,0,0,1,1,0,15633,0,0,0,0,0,0,0,21,0,1,1,217,0,4,18,144,0,247,0,13,1,0,0,0,0,5,0,999,1,4,50,0,0,42,0,0,0,0,0,0,150,0,0,0,695,0,0,0,0,1,0,0,565,0,0,0,0,0,0,512,0,562,0,0,0,0,71,258,28,0,78,0,1,1,66,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3723,0,0,0,0,0,123,0,0,58,0,0,0,0,0,10,0,0,47,24,0,0,0,34,0,0,0,0,72,0,0,0,1,0,0,0,42,7,10,0,0,0,0,0,873,3149,0,2,0,6,1045,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,60,0,0,0,0,0,0,0,0,5,99,0,0,0,0,0,0,0,0,0,14,0,423,0,0,0,0,0,0,0,0,39,0,134,0,0,1,0,0,0,0,0,0,0,0,33,0,0,8,0,0,0,0,0,59,0,0,0,0,44,0,0,0,0,0,0,0,0,162,0,30,0,0,58,0,0,0,0,0,0,524,0,0,0,425,0,76,0,0,63,0,2,0,0,0,18,0,115,196,0,0,170,0,8,0,0,0,464,20,0,0,0,24,0,0,2460,0,0,0,0,0,0,0,0,0,1,2,269,2,34,0,0,0,0,0,0,0,0,140,28,194,0,0,0,0,84,0,0,61,0,289,0,0,0,0,0,2,0,0,0,816,1685,0,0,0,9,0,77,0,81,1,3,308,547,24,0,2,0,165,0,660,96,0,0,3,0,4,2660,33,0,0,1,2,0,27,6,0,0,0,0,0,0,0,0,1,0,120,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,13194,0,173,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,1,0,0,49,0,0,0,31,0,71,523,362,0,0,0,0,269,0,55,0,345,0,0,0,0,0,0,0,1,0
E5.40.3288,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,310,652,1606,51,52,37,333,428,0,0,0,419,0,27,134,13,0,498,68,0,226,0,12,1,0,0,0,4,0,0,0,0,0,11,0,213,0,246,27,113,0,0,0,0,59,34,0,0,39,0,91,0,0,0,0,0,1,0,1,94,0,0,378,1846,1,0,244,0,238,140,0,5,146,1,72,0,436,388,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2670,186,0,11,0,46,41,0,131,36,0,0,0,0,0,3,0,682,0,0,0,0,273,384,51,0,162,0,3,67,33,0,0,487,81,0,0,326,0,0,0,35,0,0,0,0,61,0,0,0,0,209,22,0,17,0,0,29,0,0,0,39,21,36,20,3,19,22,32,0,0,0,0,0,0,0,0,0,0,3,0,80,6,0,0,0,231,0,343,19,77,50,836,1,2047,2000,0,0,0,51,0,293,0,0,46,0,70,171,0,0,0,35,0,1,0,111,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,463,0,16,0,0,0,0,482,0,78,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,31,0,578,0,0,86,0,0,1,0,5,0,0,1,164,13,39,0,0,53,0,0,0,0,0,42,20,413,0,0,0,1,0,0,0,229,0,91,537,0,0,0,0,559,301,0,74,90,0,1370,0,0,0,0,1754,0,0,0,1672,121,0,670,0,0,0,0,0,0,0,0,0,22,22,334,7,35,0,0,0,0,0,0,0,0,0,0,276,0,0,0,31,35,0,0,276,0,300,0,0,3,0,0,0,0,0,0,83,0,0,142,0,0,0,0,0,1043,0,110,43,45,72,0,1,0,908,0,344,96,0,9,0,2,243,21,100,0,0,0,0,0,8,0,0,0,0,0,0,10,0,0,2,1,969,0,0,0,0,0,0,0,0,66,2,0,57,289,11,0,0,0,4747,10,51,0,340,0,0,0,0,0,300,1,0,0,0,102,0,0,49,16,109,0,0,1,16,946,0,0,60,595,0,0,0,0,85,0,27,30,155,90,0,0,0,1,72,0,0,0
E5.40.3292,5,0,0,0,0,3,0,0,0,0,0,0,0,11,0,86,150,255,17,24,37,51,158,0,0,0,12,0,162,0,6,0,186,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76,22,35,0,1,601,0,0,1,0,52,38,0,0,0,0,58,0,20,21,443,0,0,0,0,0,0,0,0,0,0,26,0,0,0,536,11,0,0,30,36,0,0,28,0,0,0,0,0,0,0,0,269,0,0,0,0,38,103,11,0,10,0,0,6,5,0,0,0,0,0,0,1318,0,0,0,174,0,0,0,0,0,0,0,0,0,4,18,0,15,0,0,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,98,0,21,0,16,0,299,0,550,827,0,0,0,21,3,54,0,0,0,0,12,106,16,0,0,40,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1,0,0,0,0,79,0,23,0,0,0,0,27,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,209,0,0,0,0,0,0,0,7,0,0,0,120,15,5,0,0,7,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,25,0,111,223,12,0,0,0,100,6,0,26,0,0,252,0,0,0,0,1084,0,37,0,67,0,0,566,0,0,0,0,0,0,0,0,0,52,128,100,2,9,0,0,0,0,0,0,0,0,0,0,53,20,0,0,9,0,0,0,44,0,90,0,0,0,0,0,0,0,0,0,61,11,0,8,0,0,0,0,4,71,0,138,0,23,14,0,0,0,0,0,140,35,0,0,1,0,35,1,0,0,0,0,4,0,11,3,0,0,0,0,0,0,0,0,0,5,333,0,0,0,0,0,0,0,0,0,0,8,45,88,0,0,0,0,375,0,13,0,193,0,0,0,0,0,0,0,0,0,0,35,0,0,87,0,95,0,0,3,0,212,0,0,35,182,0,0,0,0,19,34,0,0,61,0,0,0,0,0,0,0,0,0
E5.40.3297,5,0,0,0,0,376,0,0,0,10,0,0,0,135,0,458,165,6177,332,167,333,825,728,0,0,51,223,0,1042,9,633,0,5797,638,83,52,0,0,0,455,0,0,463,0,0,8,124,0,296,0,561,74,699,341,18,0,0,0,0,1,215,90,0,43414,393,10,1,0,0,0,0,159,0,0,1694,0,0,632,4414,3507,153,1206,0,240,5289,0,0,0,141,1949,0,7743,1162,1152,0,0,0,77,0,0,0,0,2,0,213,0,2,0,3378,0,0,119,0,2181,0,0,937,0,0,0,0,0,0,317,323,2447,0,0,0,239,1158,1493,222,0,2342,0,1835,5822,211,100,258,0,0,0,0,5111,316,0,0,255,0,0,0,227,1,0,0,0,0,116,61,0,136,1,0,0,0,50,36,104,169,148,0,79,0,1,86,1,85,103,98,41,84,0,0,1,0,0,0,327,365,298,1,0,684,150,1190,686,1186,0,3093,96,8860,3206,0,0,0,28,0,440,0,0,168,145,49,558,0,0,0,526,0,71,0,0,0,0,0,0,159,121,0,0,0,3,0,0,0,0,0,0,0,1648,0,34,0,0,0,0,461,0,375,0,67,0,0,3,1,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,366,151,1357,0,0,266,0,67,0,0,14,130,0,0,1129,42,170,0,0,307,0,0,0,351,0,589,228,2,0,2,306,86,126,0,992,135,0,1127,775,152,0,0,0,1251,1768,0,0,760,6,1415,0,682,0,374,6419,0,679,2,2011,0,144,5936,0,0,0,3,0,0,0,0,0,181,641,3009,32,344,0,0,0,0,0,0,0,0,68,1,1594,1,0,0,14,426,40,0,353,8,2047,0,0,15,0,11,172,0,0,0,1519,1340,0,3388,0,0,49,0,98,1590,264,2151,807,1722,524,0,642,0,274,0,2833,608,0,487,0,53,428,239,90,0,0,0,0,0,27,18,0,0,0,0,0,76,18,22,43,7,1589,0,0,109,0,494,0,0,0,1,6,72,423,523,0,0,105,124,21228,1,254,0,950,0,0,0,0,0,258,1,1,0,1,793,0,0,475,32,2145,979,0,0,0,337,0,109,1540,2475,0,0,0,0,291,171,162,333,319,217,3,0,0,107,0,0,2,0
E5.40.3291,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,21,776,52,0,0,43,0,0,0,0,0,0,8,0,0,0,405,30,0,5,0,0,0,0,0,0,11,0,0,11,0,0,0,146,60,0,0,3,0,0,0,0,0,0,47,0,0,4743,0,0,0,0,0,0,0,351,0,0,26,0,0,2,105,535,0,26,0,44,0,0,0,0,22,437,0,611,83,6,0,0,0,1,0,0,0,0,0,0,175,0,19,15,1254,0,0,0,0,0,0,0,105,0,0,0,0,0,0,1240,0,173,0,0,0,0,131,120,37,0,2,63,4720,1,14,0,0,0,0,0,0,184,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,20,0,0,0,20,23,20,0,0,0,0,11,0,0,0,0,0,0,48,1,0,0,0,51,0,60,2083,2143,0,7,0,106,1,0,0,0,4,1,201,0,0,0,0,1,30,0,0,0,173,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,120,0,34,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,94,0,0,0,0,0,0,0,0,26,0,0,6,0,64,0,0,0,0,0,0,0,0,147,12,11,0,0,44,0,0,0,0,0,2,46,0,0,0,8,9,0,0,0,0,0,0,46,0,0,3,0,80,144,0,0,0,1,15,0,26,0,0,50,1,0,1,2,0,0,1202,0,0,0,0,0,0,0,0,0,18,12,282,3,26,0,35,0,0,0,0,0,0,0,0,179,0,0,0,4,97,0,0,0,0,190,0,0,0,0,0,0,0,0,0,55,751,5,3,17,0,0,0,0,0,0,0,203,538,44,0,1561,0,0,0,214,13,0,27,0,26,15,83,56,0,0,0,11,0,4,3,0,0,0,0,0,0,0,0,3,0,30,0,0,0,0,0,0,0,0,71,0,0,0,13,0,0,19,0,1689,0,18,0,25,0,0,0,0,0,0,1,0,3,0,208,28,1,30,0,0,48,0,0,12,8,0,0,93,143,0,0,0,0,68,0,0,0,61,0,0,0,0,0,0,0,0,0
E5.39.3267,5,0,0,0,0,25,0,186,0,0,0,0,1,688,4,3700,430,1024,3,0,1952,509,278,0,0,0,0,0,627,0,911,0,300,416,0,0,0,0,0,0,0,0,894,0,0,2822,0,0,0,0,0,0,1,1701,160,0,0,0,0,0,311,154,0,20621,0,406,0,0,0,0,0,1,0,0,6,0,0,1,54,4,0,47,65,0,1,0,315,0,0,1674,0,2370,1577,2706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,0,0,1,0,0,253,0,1181,0,0,0,0,0,0,2583,122,1192,1,0,0,1,0,0,0,1,178,128,0,0,17,0,0,0,0,0,0,667,0,0,0,0,1,0,0,640,0,0,0,0,0,521,0,0,0,550,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,224,1,197,493,891,0,124,0,2059,5213,0,0,0,0,0,724,0,0,0,2972,876,40,0,0,0,876,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2395,0,0,0,0,0,0,7,869,60,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,166,0,0,0,0,136,0,0,0,0,0,0,424,79,1960,0,248296,314,0,838,420,0,36,0,0,0,3527,235,10,0,58,343,0,270,0,784,0,0,1389,1,0,0,0,0,74,0,0,0,7,184,0,561,0,0,309,0,0,0,0,170,0,14204,0,0,0,0,0,0,0,0,0,0,3,2889,51,298,1,0,11,0,0,0,0,0,0,6,415,0,0,0,1219,0,0,0,2,5,237,0,0,388,0,165,0,1,0,0,846,1547,0,31,0,0,0,654,1,136,0,627,2919,1794,842,0,5766,0,3,0,3604,0,0,0,791,5,10849,8603,1893,0,0,0,0,0,149,0,0,0,0,0,0,0,135,0,258,89,1213,0,0,0,0,0,0,0,0,0,61,0,0,67,0,0,121,0,1546,0,686,0,142,0,0,0,0,0,0,1,1,0,0,567,1071,0,0,333,21,1785,0,5,529,122,1,0,813,1635,0,0,0,0,1367,0,0,9,0,2,0,0,0,0,1585,0,0,0
E5.40.3283,5,27,0,0,0,4,0,0,0,0,0,0,11,0,0,249,112,1860,177,0,6,228,69,0,0,0,45,0,0,0,55,0,472,0,20,197,0,0,0,0,0,0,51,0,0,598,0,0,0,0,148,33,250,0,7,0,0,0,0,0,77,3,0,10991,0,0,0,0,0,0,0,42,0,0,182,0,0,3,147,350,50,149,1,97,0,0,0,0,0,631,0,1834,267,682,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1727,11,0,15,0,1,75,0,254,0,0,0,1,0,0,846,11,882,0,0,0,0,420,543,104,0,2,0,164,109,68,0,0,0,0,0,0,463,0,0,0,49,0,0,0,498,0,0,0,0,0,167,0,0,0,38,0,0,0,19,11,11,0,0,28,3,0,19,135,0,0,16,0,0,0,0,0,1,0,0,0,24,1,0,0,0,78,382,150,337,1473,0,104,0,195,1194,0,0,0,2,0,0,0,0,0,2,0,65,0,0,0,57,0,1,0,0,0,0,0,0,302,38,0,0,0,0,0,0,0,0,0,0,0,621,0,100,0,9,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,182,0,0,0,0,106,0,0,0,0,0,20,13,0,459,34,25,0,0,30,0,0,0,0,0,1,169,2,0,0,84,13,0,0,0,37,0,0,211,0,0,0,0,566,502,0,0,0,3,109,0,295,0,71,558,0,0,0,170,73,0,3592,0,0,0,44,0,4,0,0,0,0,91,873,5,86,0,0,47,0,0,0,0,0,0,18,110,0,0,0,75,73,5,0,122,0,331,0,0,0,0,0,0,0,0,0,254,434,0,84,0,10,0,224,0,790,0,202,85,578,7,0,380,0,157,0,462,146,0,15,1,11,114,137,26,0,0,5,6,0,3,0,0,12,0,0,0,20,5,10,3,0,911,0,0,0,0,1,0,0,0,0,0,1,91,22,0,0,20,0,5530,0,20,0,73,0,0,0,0,0,58,0,0,0,1,100,0,0,250,11,1,81,0,2,18,308,0,0,405,438,0,0,67,0,131,69,55,6,503,0,0,0,0,0,50,0,0,0
